raw_data_name,data_type,cleaned_name
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Transport Equipment, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Transport Equipment, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Transport Equipment, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Transport Equipment, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Inventories, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Inventories, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Inventories, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Inventories, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, SA, % QoQ",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, LCU, % QoQ, SA"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, SA, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, LCU, SA"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Private Consumption, % SAAR",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Private Consumption, % SAAR, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Private Consumption, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Private Consumption, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Private Consumption, Contribution to YoY chg, ppts",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Private Consumption, Contribution to YoY chg, ppts, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Private Consumption, SA, % QoQ",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Private Consumption, LCU, % QoQ, SA"
"Taiwan, RGDP, Expenditure, Domestic Demand, Private Consumption, SA, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Private Consumption, LCU, SA"
"Taiwan, RGDP, Expenditure, Domestic Demand, Private Consumption, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Private Consumption, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Private, Contribution to YoY chg, ppts",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Private, Contribution to YoY chg, ppts, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Public, Contribution to YoY chg, ppts",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Public, Contribution to YoY chg, ppts, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, % SAAR",p,"Taiwan, RGDP, Expenditure, Domestic Demand, % SAAR, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Contribution to YoY chg, ppts",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Contribution to YoY chg, ppts, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, SA, % QoQ",p,"Taiwan, RGDP, Expenditure, Domestic Demand, LCU, % QoQ, SA"
"Taiwan, RGDP, Expenditure, Domestic Demand, SA, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, LCU, SA"
"Taiwan, RGDP, Expenditure, Domestic Demand, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, LCU"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, % YoY",p,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Contribution to YoY chg, ppts",p,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Contribution to YoY chg, ppts, LCU"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, % SAAR",p,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, % SAAR, LCU"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, % YoY",p,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Contribution to YoY chg, ppts",p,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Contribution to YoY chg, ppts, LCU"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, % YoY",p,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, TWD bn",b,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, LCU"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, SA, % QoQ",p,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, LCU, % QoQ, SA"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, SA, TWD bn",b,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, LCU, SA"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Services, % YoY",p,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Services, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Services, TWD bn",b,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Services, LCU"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, TWD bn",b,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, LCU"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, % SAAR",p,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, % SAAR, LCU"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, % YoY",p,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Contribution to YoY chg, ppts",p,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Contribution to YoY chg, ppts, LCU"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, % YoY",p,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, TWD bn",b,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, LCU"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, SA, % QoQ",p,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, LCU, % QoQ, SA"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, SA, TWD bn",b,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, LCU, SA"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Services, % YoY",p,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Services, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Services, TWD bn",b,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Services, LCU"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, TWD bn",b,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, LCU"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, SA, TWD bn",b,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, LCU, SA"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, TWD bn",b,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, LCU"
"Taiwan, RGDP, Expenditure, SA, % QoQ",p,"Taiwan, RGDP, Expenditure, LCU, % QoQ, SA"
"Taiwan, RGDP, Expenditure, SA, TWD bn",b,"Taiwan, RGDP, Expenditure, LCU, SA"
"Taiwan, RGDP, Expenditure, TWD bn",b,"Taiwan, RGDP, Expenditure, LCU"
"Taiwan, RGDP, Income, GNI, % YoY",p,"Taiwan, RGDP, Income, GNI, LCU, % YoY"
"Taiwan, RGDP, Income, GNI, TWD bn",b,"Taiwan, RGDP, Income, GNI, LCU"
"Taiwan, RGDP, Income, Gain or Loss Resulting from Changes in the Terms of Trade, % YoY",p,"Taiwan, RGDP, Income, Gain or Loss Resulting from Changes in the Terms of Trade, LCU, % YoY"
"Taiwan, RGDP, Income, Gain or Loss Resulting from Changes in the Terms of Trade, TWD bn",b,"Taiwan, RGDP, Income, Gain or Loss Resulting from Changes in the Terms of Trade, LCU"
"Taiwan, RGDP, Income, Net Factor Income from Abroad, % YoY",p,"Taiwan, RGDP, Income, Net Factor Income from Abroad, LCU, % YoY"
"Taiwan, RGDP, Income, Net Factor Income from Abroad, TWD bn",b,"Taiwan, RGDP, Income, Net Factor Income from Abroad, LCU"
"Taiwan, RGDP per hour worked",,"Taiwan, RGDP per hour worked, LCU"
"Taiwan, NGDP, Expenditure, SA, USD bn",b,"Taiwan, NGDP, Expenditure, USD, SA"
"Taiwan, NGDP, Expenditure, USD bn",b,"Taiwan, NGDP, Expenditure, USD"
"Taiwan, NGDP, Expenditure, TWD bn, 12M sum",b,"Taiwan, NGDP, Expenditure, LCU, 12M sum"
"Taiwan, NGDP, Expenditure, USD bn, 12M sum",b,"Taiwan, NGDP, Expenditure, USD, 12M sum"
"Taiwan, NGDP, Expenditure, Domestic Demand, Government Consumption, SA, TWD bn, post-2012 trend",b,"Taiwan, NGDP, Expenditure, Domestic Demand, Government Consumption, LCU, SA, post-2012 trend"
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, SA, TWD bn, post-2012 trend",b,"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, LCU, SA, post-2012 trend"
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Other Machinery and Equipment, SA, TWD bn, post-2012 trend",b,"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Other Machinery and Equipment, LCU, SA, post-2012 trend"
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, SA, TWD bn, post-2012 trend",b,"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, LCU, SA, post-2012 trend"
"Taiwan, NGDP, Expenditure, Domestic Demand, Private Consumption, SA, TWD bn, post-2012 trend",b,"Taiwan, NGDP, Expenditure, Domestic Demand, Private Consumption, LCU, SA, post-2012 trend"
"Taiwan, NGDP, Expenditure, Domestic Demand, SA, TWD bn, post-2012 trend",b,"Taiwan, NGDP, Expenditure, Domestic Demand, LCU, SA, post-2012 trend"
"Taiwan, NGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, SA, TWD bn, post-2012 trend",b,"Taiwan, NGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, LCU, SA, post-2012 trend"
"Taiwan, NGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, SA, TWD bn, post-2012 trend",b,"Taiwan, NGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, LCU, SA, post-2012 trend"
"Taiwan, NGDP, Expenditure, Net Exports of Goods and Services, SA, TWD bn, post-2012 trend",b,"Taiwan, NGDP, Expenditure, Net Exports of Goods and Services, LCU, SA, post-2012 trend"
"Taiwan, NGDP, Expenditure, SA, TWD bn, post-2012 trend",b,"Taiwan, NGDP, Expenditure, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Activity, Primary, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Activity, Primary, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Activity, Secondary, Construction, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Activity, Secondary, Construction, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Activity, Secondary, Manufacturing, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Activity, Secondary, Manufacturing, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Activity, Secondary, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Activity, Secondary, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Activity, Secondary, Utilities, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Activity, Secondary, Utilities, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Activity, Tertiary, Accommodation and food services, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Activity, Tertiary, Accommodation and food services, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Activity, Tertiary, Arts, sports and recreation, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Activity, Tertiary, Arts, sports and recreation, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Activity, Tertiary, Business, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Activity, Tertiary, Business, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Activity, Tertiary, Consumer, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Activity, Tertiary, Consumer, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Activity, Tertiary, Education, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Activity, Tertiary, Education, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Activity, Tertiary, Financial and insurance, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Activity, Tertiary, Financial and insurance, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Activity, Tertiary, Human health and social work, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Activity, Tertiary, Human health and social work, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Activity, Tertiary, Information and communication, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Activity, Tertiary, Information and communication, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Activity, Tertiary, Other services, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Activity, Tertiary, Other services, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Activity, Tertiary, Professional, scientific and technical services, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Activity, Tertiary, Professional, scientific and technical services, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Activity, Tertiary, Public administration, defence and social security, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Activity, Tertiary, Public administration, defence and social security, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Activity, Tertiary, Real estate, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Activity, Tertiary, Real estate, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Activity, Tertiary, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Activity, Tertiary, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Activity, Tertiary, Support services, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Activity, Tertiary, Support services, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Activity, Tertiary, Transport and storage, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Activity, Tertiary, Transport and storage, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Activity, Tertiary, Wholesale and retail, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Activity, Tertiary, Wholesale and retail, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Expenditure, Domestic Demand, Government Consumption, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Government Consumption, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Other Machinery and Equipment, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Other Machinery and Equipment, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Expenditure, Domestic Demand, Private Consumption, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Private Consumption, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Expenditure, Domestic Demand, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Expenditure, Domestic Demand, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Expenditure, SA, TWD bn, post-2012 trend",b,"Taiwan, RGDP, Expenditure, LCU, SA, post-2012 trend"
"Taiwan, RGDP, Expenditure, SA, TWD bn, trend based on 2012-2020",b,"Taiwan, RGDP, Expenditure, LCU, SA, trend based on 2012-2020"
"Taiwan, RGDP, Expenditure, HP filter, cycle",,"Taiwan, RGDP, Expenditure, HP filter, cycle, LCU"
"Taiwan, RGDP, Expenditure, HP filter, trend",,"Taiwan, RGDP, Expenditure, HP filter, trend, LCU"
"Taiwan, RGDP, Expenditure, HP filter, output gap",,"Taiwan, RGDP, Expenditure, HP filter, output gap, LCU"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, SA, TWD bn",b,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, LCU, SA"
"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, SA, TWD bn",b,"Taiwan, RGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, LCU, SA"
"Taiwan, NGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, SA, TWD bn",b,"Taiwan, NGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, LCU, SA"
"Taiwan, NGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, SA, TWD bn",b,"Taiwan, NGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, LCU, SA"
"Taiwan, NGDP, Expenditure, Domestic Demand, Government Consumption, SA, % of GDP",p,"Taiwan, NGDP, Expenditure, Domestic Demand, Government Consumption, LCU, % of GDP, SA"
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, SA, % of GDP",p,"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, LCU, % of GDP, SA"
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Other Machinery and Equipment, SA, % of GDP",p,"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Other Machinery and Equipment, LCU, % of GDP, SA"
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, SA, % of GDP",p,"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, LCU, % of GDP, SA"
"Taiwan, NGDP, Expenditure, Domestic Demand, Private Consumption, SA, % of GDP",p,"Taiwan, NGDP, Expenditure, Domestic Demand, Private Consumption, LCU, % of GDP, SA"
"Taiwan, NGDP, Expenditure, Domestic Demand, SA, % of GDP",p,"Taiwan, NGDP, Expenditure, Domestic Demand, LCU, % of GDP, SA"
"Taiwan, NGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, SA, % of GDP",p,"Taiwan, NGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, LCU, % of GDP, SA"
"Taiwan, NGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, SA, % of GDP",p,"Taiwan, NGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, LCU, % of GDP, SA"
"Taiwan, NGDP, Expenditure, Net Exports of Goods and Services, SA, % of GDP",p,"Taiwan, NGDP, Expenditure, Net Exports of Goods and Services, LCU, % of GDP, SA"
"Taiwan, NGDP, Expenditure, SA, % of GDP",p,"Taiwan, NGDP, Expenditure, LCU, % of GDP, SA"
"Taiwan, NGDP, Expenditure, Domestic Demand, Government Consumption, SA, % of GDP, post-2012 trend",p,"Taiwan, NGDP, Expenditure, Domestic Demand, Government Consumption, SA, % of GDP, post-2012 trend, LCU"
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, SA, % of GDP, post-2012 trend",p,"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, SA, % of GDP, post-2012 trend, LCU"
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Other Machinery and Equipment, SA, % of GDP, post-2012 trend",p,"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Other Machinery and Equipment, SA, % of GDP, post-2012 trend, LCU"
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, SA, % of GDP, post-2012 trend",p,"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, SA, % of GDP, post-2012 trend, LCU"
"Taiwan, NGDP, Expenditure, Domestic Demand, Private Consumption, SA, % of GDP, post-2012 trend",p,"Taiwan, NGDP, Expenditure, Domestic Demand, Private Consumption, SA, % of GDP, post-2012 trend, LCU"
"Taiwan, NGDP, Expenditure, Domestic Demand, SA, % of GDP, post-2012 trend",p,"Taiwan, NGDP, Expenditure, Domestic Demand, SA, % of GDP, post-2012 trend, LCU"
"Taiwan, NGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, SA, % of GDP, post-2012 trend",p,"Taiwan, NGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, SA, % of GDP, post-2012 trend, LCU"
"Taiwan, NGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, SA, % of GDP, post-2012 trend",p,"Taiwan, NGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, SA, % of GDP, post-2012 trend, LCU"
"Taiwan, NGDP, Expenditure, Net Exports of Goods and Services, SA, % of GDP, post-2012 trend",p,"Taiwan, NGDP, Expenditure, Net Exports of Goods and Services, SA, % of GDP, post-2012 trend, LCU"
"Taiwan, NGDP, Expenditure, SA, % of GDP, post-2012 trend",p,"Taiwan, NGDP, Expenditure, SA, % of GDP, post-2012 trend, LCU"
"Taiwan, NGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, SA, % of GDP",p,"Taiwan, NGDP, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, LCU, % of GDP, SA"
"Taiwan, NGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, SA, % of GDP",p,"Taiwan, NGDP, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, LCU, % of GDP, SA"
