raw_data_name,data_type,cleaned_name
"China, Household survey, National, Per capita, Income, Wages, SA, % QoQ, 12M average",p,"China, Household survey, National, Per capita, Income, Wages, % QoQ, SA, 12M average"
"China, Household survey, National, Per capita, Income, Business, SA, % QoQ, 12M average",p,"China, Household survey, National, Per capita, Income, Business, % QoQ, SA, 12M average"
"China, Household survey, National, Per capita, Income, Property, SA, % QoQ, 12M average",p,"China, Household survey, National, Per capita, Income, Property, % QoQ, SA, 12M average"
"China, Household survey, National, Per capita, Income, Transfer, SA, % QoQ, 12M average",p,"China, Household survey, National, Per capita, Income, Transfer, % QoQ, SA, 12M average"
"China, Household survey, National, Per capita, Expenditure, Services, SA, % QoQ, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Services, % QoQ, SA, 12M average"
"China, Household survey, National, Per capita, Expenditure, Goods, SA, % QoQ, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Goods, % QoQ, SA, 12M average"
"China, Household survey, Rural, Aggregate, Income, Disposable, Calculated SA, % QoQ, 12M average",p,"China, Household survey, Rural, Aggregate, Income, Disposable, Calculated % QoQ, SA, 12M average"
"China, Household survey, Urban, Aggregate, Income, Disposable, Calculated SA, % QoQ, 12M average",p,"China, Household survey, Urban, Aggregate, Income, Disposable, Calculated % QoQ, SA, 12M average"
"China, Household survey, National, Aggregate, Income, Disposable, Calculated SA, % QoQ, 12M average",p,"China, Household survey, National, Aggregate, Income, Disposable, Calculated % QoQ, SA, 12M average"
"China, Household survey, Rural and urban, Aggregate, Income, Disposable, Calculated SA, % QoQ, 12M average",p,"China, Household survey, Rural and urban, Aggregate, Income, Disposable, Calculated % QoQ, SA, 12M average"
"China, Household survey, Rural, Aggregate, Expenditure, Calculated SA, % QoQ, 12M average",p,"China, Household survey, Rural, Aggregate, Expenditure, Calculated % QoQ, SA, 12M average"
"China, Household survey, Urban, Aggregate, Expenditure, Calculated SA, % QoQ, 12M average",p,"China, Household survey, Urban, Aggregate, Expenditure, Calculated % QoQ, SA, 12M average"
"China, Household survey, National, Aggregate, Expenditure, Calculated SA, % QoQ, 12M average",p,"China, Household survey, National, Aggregate, Expenditure, Calculated % QoQ, SA, 12M average"
"China, Household survey, National, Aggregate, Expenditure, Goods, Calculated SA, % QoQ, 12M average",p,"China, Household survey, National, Aggregate, Expenditure, Goods, Calculated % QoQ, SA, 12M average"
"China, Household survey, National, Aggregate, Expenditure, Services, Calculated SA, % QoQ, 12M average",p,"China, Household survey, National, Aggregate, Expenditure, Services, Calculated % QoQ, SA, 12M average"
"China, Household survey, Rural and urban, Aggregate, Expenditure, Calculated SA, % QoQ, 12M average",p,"China, Household survey, Rural and urban, Aggregate, Expenditure, Calculated % QoQ, SA, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, CPI adjusted, SA, % QoQ, 12M average",p,"China, Household survey, Urban, Per capita, Expenditure, CPI adjusted, % QoQ, SA, 12M average"
"China, Household survey, Urban, Per capita, Income, Disposable, CPI adjusted, SA, % QoQ, 12M average",p,"China, Household survey, Urban, Per capita, Income, Disposable, CPI adjusted, % QoQ, SA, 12M average"
"China, Household survey, Rural, Per capita, Income, Disposable, CPI adjusted, SA, % QoQ, 12M average",p,"China, Household survey, Rural, Per capita, Income, Disposable, CPI adjusted, % QoQ, SA, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, CPI adjusted, SA, % QoQ, 12M average",p,"China, Household survey, Rural, Per capita, Expenditure, CPI adjusted, % QoQ, SA, 12M average"
"China, Household survey, National, Per capita, Income, Disposable, CPI adjusted, SA, % QoQ, 12M average",p,"China, Household survey, National, Per capita, Income, Disposable, CPI adjusted, % QoQ, SA, 12M average"
"China, Household survey, National, Per capita, Expenditure, CPI adjusted, SA, % QoQ, 12M average",p,"China, Household survey, National, Per capita, Expenditure, CPI adjusted, % QoQ, SA, 12M average"
"China, Household survey, National, Per capita, Income, Wages, CPI adjusted, SA, % QoQ, 12M average",p,"China, Household survey, National, Per capita, Income, Wages, CPI adjusted, % QoQ, SA, 12M average"
"China, Household survey, National, Per capita, Income, Business, CPI adjusted, SA, % QoQ, 12M average",p,"China, Household survey, National, Per capita, Income, Business, CPI adjusted, % QoQ, SA, 12M average"
"China, Household survey, National, Per capita, Income, Property, CPI adjusted, SA, % QoQ, 12M average",p,"China, Household survey, National, Per capita, Income, Property, CPI adjusted, % QoQ, SA, 12M average"
"China, Household survey, National, Per capita, Income, Transfer, CPI adjusted, SA, % QoQ, 12M average",p,"China, Household survey, National, Per capita, Income, Transfer, CPI adjusted, % QoQ, SA, 12M average"
"China, Household survey, National, Per capita, Expenditure, Services, CPI adjusted, SA, % QoQ, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Services, CPI adjusted, % QoQ, SA, 12M average"
"China, Household survey, National, Per capita, Expenditure, Goods, CPI adjusted, SA, % QoQ, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Goods, CPI adjusted, % QoQ, SA, 12M average"
"China, Household survey, Rural, Aggregate, Income, Disposable, CPI adjusted, Calculated SA, % QoQ, 12M average",p,"China, Household survey, Rural, Aggregate, Income, Disposable, CPI adjusted, Calculated % QoQ, SA, 12M average"
"China, Household survey, Urban, Aggregate, Income, Disposable, CPI adjusted, Calculated SA, % QoQ, 12M average",p,"China, Household survey, Urban, Aggregate, Income, Disposable, CPI adjusted, Calculated % QoQ, SA, 12M average"
"China, Household survey, National, Aggregate, Income, Disposable, CPI adjusted, Calculated SA, % QoQ, 12M average",p,"China, Household survey, National, Aggregate, Income, Disposable, CPI adjusted, Calculated % QoQ, SA, 12M average"
"China, Household survey, Rural and urban, Aggregate, Income, Disposable, CPI adjusted, Calculated SA, % QoQ, 12M average",p,"China, Household survey, Rural and urban, Aggregate, Income, Disposable, CPI adjusted, Calculated % QoQ, SA, 12M average"
"China, Household survey, Rural, Aggregate, Expenditure, CPI adjusted, Calculated SA, % QoQ, 12M average",p,"China, Household survey, Rural, Aggregate, Expenditure, CPI adjusted, Calculated % QoQ, SA, 12M average"
"China, Household survey, Urban, Aggregate, Expenditure, CPI adjusted, Calculated SA, % QoQ, 12M average",p,"China, Household survey, Urban, Aggregate, Expenditure, CPI adjusted, Calculated % QoQ, SA, 12M average"
"China, Household survey, National, Aggregate, Expenditure, CPI adjusted, Calculated SA, % QoQ, 12M average",p,"China, Household survey, National, Aggregate, Expenditure, CPI adjusted, Calculated % QoQ, SA, 12M average"
"China, Household survey, National, Aggregate, Expenditure, Goods, CPI adjusted, Calculated SA, % QoQ, 12M average",p,"China, Household survey, National, Aggregate, Expenditure, Goods, CPI adjusted, Calculated % QoQ, SA, 12M average"
"China, Household survey, National, Aggregate, Expenditure, Services, CPI adjusted, Calculated SA, % QoQ, 12M average",p,"China, Household survey, National, Aggregate, Expenditure, Services, CPI adjusted, Calculated % QoQ, SA, 12M average"
"China, Household survey, Rural and urban, Aggregate, Expenditure, CPI adjusted, Calculated SA, % QoQ, 12M average",p,"China, Household survey, Rural and urban, Aggregate, Expenditure, CPI adjusted, Calculated % QoQ, SA, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Clothing and footwear, % of total, 12M average",p,"China, Household survey, Rural, Per capita, Expenditure, Clothing and footwear, % of total, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Education, culture and recreation, % of total, 12M average",p,"China, Household survey, Rural, Per capita, Expenditure, Education, culture and recreation, % of total, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Food and tobacco, % of total, 12M average",p,"China, Household survey, Rural, Per capita, Expenditure, Food and tobacco, % of total, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Household equipment, furnishings and services, % of total, 12M average",p,"China, Household survey, Rural, Per capita, Expenditure, Household equipment, furnishings and services, % of total, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Housing, % of total, 12M average",p,"China, Household survey, Rural, Per capita, Expenditure, Housing, % of total, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Medical, % of total, 12M average",p,"China, Household survey, Rural, Per capita, Expenditure, Medical, % of total, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Miscellaneous, % of total, 12M average",p,"China, Household survey, Rural, Per capita, Expenditure, Miscellaneous, % of total, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Transport and communication, % of total, 12M average",p,"China, Household survey, Rural, Per capita, Expenditure, Transport and communication, % of total, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, % of total, 12M average",p,"China, Household survey, Rural, Per capita, Expenditure, % of total, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Services, % of total, 12M average",p,"China, Household survey, Rural, Per capita, Expenditure, Services, % of total, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Goods, % of total, 12M average",p,"China, Household survey, Rural, Per capita, Expenditure, Goods, % of total, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, SA, % of total, 12M average",p,"China, Household survey, Rural, Per capita, Expenditure, SA, % of total, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, CPI adjusted, SA, % of total, 12M average",p,"China, Household survey, Rural, Per capita, Expenditure, CPI adjusted, SA, % of total, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Clothing and footwear, % of total, 12M average",p,"China, Household survey, Urban, Per capita, Expenditure, Clothing and footwear, % of total, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Education, culture and recreation, % of total, 12M average",p,"China, Household survey, Urban, Per capita, Expenditure, Education, culture and recreation, % of total, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Food and tobacco, % of total, 12M average",p,"China, Household survey, Urban, Per capita, Expenditure, Food and tobacco, % of total, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Household equipment, furnishings and services, % of total, 12M average",p,"China, Household survey, Urban, Per capita, Expenditure, Household equipment, furnishings and services, % of total, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Housing, % of total, 12M average",p,"China, Household survey, Urban, Per capita, Expenditure, Housing, % of total, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Medical, % of total, 12M average",p,"China, Household survey, Urban, Per capita, Expenditure, Medical, % of total, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Miscellaneous, % of total, 12M average",p,"China, Household survey, Urban, Per capita, Expenditure, Miscellaneous, % of total, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Transport and communication, % of total, 12M average",p,"China, Household survey, Urban, Per capita, Expenditure, Transport and communication, % of total, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, % of total, 12M average",p,"China, Household survey, Urban, Per capita, Expenditure, % of total, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Services, % of total, 12M average",p,"China, Household survey, Urban, Per capita, Expenditure, Services, % of total, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Goods, % of total, 12M average",p,"China, Household survey, Urban, Per capita, Expenditure, Goods, % of total, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, SA, % of total, 12M average",p,"China, Household survey, Urban, Per capita, Expenditure, SA, % of total, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, CPI adjusted, SA, % of total, 12M average",p,"China, Household survey, Urban, Per capita, Expenditure, CPI adjusted, SA, % of total, 12M average"
"China, Household survey, National, Per capita, Expenditure, Clothing and footwear, % of total, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Clothing and footwear, % of total, 12M average"
"China, Household survey, National, Per capita, Expenditure, Education, culture and recreation, % of total, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Education, culture and recreation, % of total, 12M average"
"China, Household survey, National, Per capita, Expenditure, Food and tobacco, % of total, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Food and tobacco, % of total, 12M average"
"China, Household survey, National, Per capita, Expenditure, Household equipment, furnishings and services, % of total, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Household equipment, furnishings and services, % of total, 12M average"
"China, Household survey, National, Per capita, Expenditure, Housing, % of total, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Housing, % of total, 12M average"
"China, Household survey, National, Per capita, Expenditure, Medical, % of total, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Medical, % of total, 12M average"
"China, Household survey, National, Per capita, Expenditure, Miscellaneous, % of total, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Miscellaneous, % of total, 12M average"
"China, Household survey, National, Per capita, Expenditure, Transport and communication, % of total, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Transport and communication, % of total, 12M average"
"China, Household survey, National, Per capita, Expenditure, % of total, 12M average",p,"China, Household survey, National, Per capita, Expenditure, % of total, 12M average"
"China, Household survey, National, Per capita, Expenditure, Services, % of total, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Services, % of total, 12M average"
"China, Household survey, National, Per capita, Expenditure, Goods, % of total, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Goods, % of total, 12M average"
"China, Household survey, National, Per capita, Expenditure, SA, % of total, 12M average",p,"China, Household survey, National, Per capita, Expenditure, SA, % of total, 12M average"
"China, Household survey, National, Per capita, Expenditure, Services, SA, % of total, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Services, SA, % of total, 12M average"
"China, Household survey, National, Per capita, Expenditure, Goods, SA, % of total, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Goods, SA, % of total, 12M average"
"China, Household survey, National, Per capita, Expenditure, CPI adjusted, SA, % of total, 12M average",p,"China, Household survey, National, Per capita, Expenditure, CPI adjusted, SA, % of total, 12M average"
"China, Household survey, National, Per capita, Expenditure, Services, CPI adjusted, SA, % of total, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Services, CPI adjusted, SA, % of total, 12M average"
"China, Household survey, National, Per capita, Expenditure, Goods, CPI adjusted, SA, % of total, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Goods, CPI adjusted, SA, % of total, 12M average"
"China, Household survey, Urban, Per capita, Savings ratio, 12M average",,"China, Household survey, Urban, Per capita, Savings ratio, 12M average"
"China, Household survey, Rural, Per capita, Savings ratio, 12M average",,"China, Household survey, Rural, Per capita, Savings ratio, 12M average"
"China, Household survey, National, Per capita, Savings ratio, 12M average",,"China, Household survey, National, Per capita, Savings ratio, 12M average"
"China, Household survey, Urban, Per capita, Savings ratio, trend, 12M average",,"China, Household survey, Urban, Per capita, Savings ratio, trend, 12M average"
"China, Household survey, Urban, Per capita, Income, Disposable, SA, CNY, trend, 12M average",,"China, Household survey, Urban, Per capita, Income, Disposable, LCU, SA, trend, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, SA, CNY, trend, 12M average",,"China, Household survey, Urban, Per capita, Expenditure, LCU, SA, trend, 12M average"
"China, Household survey, Excess savings per capita, CNY, 12M average",,"China, Household survey, Excess savings per capita, LCU, 12M average"
"China, Household survey, Post-covid excess savings per capita, CNY, 12M average",,"China, Household survey, Post-covid excess savings per capita, LCU, 12M average"
"China, Household survey, Rural, Aggregate, Income, Disposable, % of GDP, 12M average",p,"China, Household survey, Rural, Aggregate, Income, Disposable, % of GDP, 12M average"
"China, Household survey, Urban, Aggregate, Income, Disposable, % of GDP, 12M average",p,"China, Household survey, Urban, Aggregate, Income, Disposable, % of GDP, 12M average"
"China, Household survey, National, Aggregate, Income, Disposable, % of GDP, 12M average",p,"China, Household survey, National, Aggregate, Income, Disposable, % of GDP, 12M average"
"China, Household survey, Rural and urban, Aggregate, Income, Disposable, % of GDP, 12M average",p,"China, Household survey, Rural and urban, Aggregate, Income, Disposable, % of GDP, 12M average"
"China, Household survey, Rural, Aggregate, Expenditure, Medical, % of GDP, 12M average",p,"China, Household survey, Rural, Aggregate, Expenditure, Medical, % of GDP, 12M average"
"China, Household survey, Rural, Aggregate, Expenditure, Education, culture and recreation, % of GDP, 12M average",p,"China, Household survey, Rural, Aggregate, Expenditure, Education, culture and recreation, % of GDP, 12M average"
"China, Household survey, Rural, Aggregate, Expenditure, Transport and communication, % of GDP, 12M average",p,"China, Household survey, Rural, Aggregate, Expenditure, Transport and communication, % of GDP, 12M average"
"China, Household survey, Rural, Aggregate, Expenditure, Clothing and footwear, % of GDP, 12M average",p,"China, Household survey, Rural, Aggregate, Expenditure, Clothing and footwear, % of GDP, 12M average"
"China, Household survey, Rural, Aggregate, Expenditure, Food and tobacco, % of GDP, 12M average",p,"China, Household survey, Rural, Aggregate, Expenditure, Food and tobacco, % of GDP, 12M average"
"China, Household survey, Rural, Aggregate, Expenditure, Household equipment, furnishings and services, % of GDP, 12M average",p,"China, Household survey, Rural, Aggregate, Expenditure, Household equipment, furnishings and services, % of GDP, 12M average"
"China, Household survey, Rural, Aggregate, Expenditure, Miscellaneous, % of GDP, 12M average",p,"China, Household survey, Rural, Aggregate, Expenditure, Miscellaneous, % of GDP, 12M average"
"China, Household survey, Rural, Aggregate, Expenditure, Housing, % of GDP, 12M average",p,"China, Household survey, Rural, Aggregate, Expenditure, Housing, % of GDP, 12M average"
"China, Household survey, Rural, Aggregate, Expenditure, Goods, % of GDP, 12M average",p,"China, Household survey, Rural, Aggregate, Expenditure, Goods, % of GDP, 12M average"
"China, Household survey, Rural, Aggregate, Expenditure, Services, % of GDP, 12M average",p,"China, Household survey, Rural, Aggregate, Expenditure, Services, % of GDP, 12M average"
"China, Household survey, Urban, Aggregate, Expenditure, Medical, % of GDP, 12M average",p,"China, Household survey, Urban, Aggregate, Expenditure, Medical, % of GDP, 12M average"
"China, Household survey, Urban, Aggregate, Expenditure, Education, culture and recreation, % of GDP, 12M average",p,"China, Household survey, Urban, Aggregate, Expenditure, Education, culture and recreation, % of GDP, 12M average"
"China, Household survey, Urban, Aggregate, Expenditure, Transport and communication, % of GDP, 12M average",p,"China, Household survey, Urban, Aggregate, Expenditure, Transport and communication, % of GDP, 12M average"
"China, Household survey, Urban, Aggregate, Expenditure, Clothing and footwear, % of GDP, 12M average",p,"China, Household survey, Urban, Aggregate, Expenditure, Clothing and footwear, % of GDP, 12M average"
"China, Household survey, Urban, Aggregate, Expenditure, Food and tobacco, % of GDP, 12M average",p,"China, Household survey, Urban, Aggregate, Expenditure, Food and tobacco, % of GDP, 12M average"
"China, Household survey, Urban, Aggregate, Expenditure, Household equipment, furnishings and services, % of GDP, 12M average",p,"China, Household survey, Urban, Aggregate, Expenditure, Household equipment, furnishings and services, % of GDP, 12M average"
"China, Household survey, Urban, Aggregate, Expenditure, Miscellaneous, % of GDP, 12M average",p,"China, Household survey, Urban, Aggregate, Expenditure, Miscellaneous, % of GDP, 12M average"
"China, Household survey, Urban, Aggregate, Expenditure, Housing, % of GDP, 12M average",p,"China, Household survey, Urban, Aggregate, Expenditure, Housing, % of GDP, 12M average"
"China, Household survey, Urban, Aggregate, Expenditure, Goods, % of GDP, 12M average",p,"China, Household survey, Urban, Aggregate, Expenditure, Goods, % of GDP, 12M average"
"China, Household survey, Urban, Aggregate, Expenditure, Services, % of GDP, 12M average",p,"China, Household survey, Urban, Aggregate, Expenditure, Services, % of GDP, 12M average"
"China, Household survey, National, Aggregate, Expenditure, Medical, % of GDP, 12M average",p,"China, Household survey, National, Aggregate, Expenditure, Medical, % of GDP, 12M average"
"China, Household survey, National, Aggregate, Expenditure, Education, culture and recreation, % of GDP, 12M average",p,"China, Household survey, National, Aggregate, Expenditure, Education, culture and recreation, % of GDP, 12M average"
"China, Household survey, National, Aggregate, Expenditure, Transport and communication, % of GDP, 12M average",p,"China, Household survey, National, Aggregate, Expenditure, Transport and communication, % of GDP, 12M average"
"China, Household survey, National, Aggregate, Expenditure, Clothing and footwear, % of GDP, 12M average",p,"China, Household survey, National, Aggregate, Expenditure, Clothing and footwear, % of GDP, 12M average"
"China, Household survey, National, Aggregate, Expenditure, Food and tobacco, % of GDP, 12M average",p,"China, Household survey, National, Aggregate, Expenditure, Food and tobacco, % of GDP, 12M average"
"China, Household survey, National, Aggregate, Expenditure, Household equipment, furnishings and services, % of GDP, 12M average",p,"China, Household survey, National, Aggregate, Expenditure, Household equipment, furnishings and services, % of GDP, 12M average"
"China, Household survey, National, Aggregate, Expenditure, Miscellaneous, % of GDP, 12M average",p,"China, Household survey, National, Aggregate, Expenditure, Miscellaneous, % of GDP, 12M average"
"China, Household survey, National, Aggregate, Expenditure, Housing, % of GDP, 12M average",p,"China, Household survey, National, Aggregate, Expenditure, Housing, % of GDP, 12M average"
"China, Household survey, National, Aggregate, Expenditure, Goods, % of GDP, 12M average",p,"China, Household survey, National, Aggregate, Expenditure, Goods, % of GDP, 12M average"
"China, Household survey, National, Aggregate, Expenditure, Services, % of GDP, 12M average",p,"China, Household survey, National, Aggregate, Expenditure, Services, % of GDP, 12M average"
"China, Household survey, Rural, Aggregate, Expenditure, % of GDP, 12M average",p,"China, Household survey, Rural, Aggregate, Expenditure, % of GDP, 12M average"
"China, Household survey, Urban, Aggregate, Expenditure, % of GDP, 12M average",p,"China, Household survey, Urban, Aggregate, Expenditure, % of GDP, 12M average"
"China, Household survey, National, Aggregate, Expenditure, % of GDP, 12M average",p,"China, Household survey, National, Aggregate, Expenditure, % of GDP, 12M average"
"China, Household survey, Rural and urban, Aggregate, Expenditure, % of GDP, 12M average",p,"China, Household survey, Rural and urban, Aggregate, Expenditure, % of GDP, 12M average"
"China, Household survey, Rural, Aggregate, Income, Disposable, SA, % of GDP, 12M average",p,"China, Household survey, Rural, Aggregate, Income, Disposable, % of GDP, SA, 12M average"
"China, Household survey, Urban, Aggregate, Income, Disposable, SA, % of GDP, 12M average",p,"China, Household survey, Urban, Aggregate, Income, Disposable, % of GDP, SA, 12M average"
"China, Household survey, National, Aggregate, Income, Disposable, SA, % of GDP, 12M average",p,"China, Household survey, National, Aggregate, Income, Disposable, % of GDP, SA, 12M average"
"China, Household survey, Rural and urban, Aggregate, Income, Disposable, SA, % of GDP, 12M average",p,"China, Household survey, Rural and urban, Aggregate, Income, Disposable, % of GDP, SA, 12M average"
"China, Household survey, Rural, Aggregate, Expenditure, SA, % of GDP, 12M average",p,"China, Household survey, Rural, Aggregate, Expenditure, % of GDP, SA, 12M average"
"China, Household survey, Urban, Aggregate, Expenditure, SA, % of GDP, 12M average",p,"China, Household survey, Urban, Aggregate, Expenditure, % of GDP, SA, 12M average"
"China, Household survey, National, Aggregate, Expenditure, SA, % of GDP, 12M average",p,"China, Household survey, National, Aggregate, Expenditure, % of GDP, SA, 12M average"
"China, Household survey, National, Aggregate, Expenditure, Goods, SA, % of GDP, 12M average",p,"China, Household survey, National, Aggregate, Expenditure, Goods, % of GDP, SA, 12M average"
"China, Household survey, National, Aggregate, Expenditure, Services, SA, % of GDP, 12M average",p,"China, Household survey, National, Aggregate, Expenditure, Services, % of GDP, SA, 12M average"
"China, Household survey, Rural and urban, Aggregate, Expenditure, SA, % of GDP, 12M average",p,"China, Household survey, Rural and urban, Aggregate, Expenditure, % of GDP, SA, 12M average"
"China, Household survey, Rural, Aggregate, Income, Disposable, CPI adjusted, SA, % of GDP, 12M average",p,"China, Household survey, Rural, Aggregate, Income, Disposable, CPI adjusted, % of GDP, SA, 12M average"
"China, Household survey, Urban, Aggregate, Income, Disposable, CPI adjusted, SA, % of GDP, 12M average",p,"China, Household survey, Urban, Aggregate, Income, Disposable, CPI adjusted, % of GDP, SA, 12M average"
"China, Household survey, National, Aggregate, Income, Disposable, CPI adjusted, SA, % of GDP, 12M average",p,"China, Household survey, National, Aggregate, Income, Disposable, CPI adjusted, % of GDP, SA, 12M average"
"China, Household survey, Rural and urban, Aggregate, Income, Disposable, CPI adjusted, SA, % of GDP, 12M average",p,"China, Household survey, Rural and urban, Aggregate, Income, Disposable, CPI adjusted, % of GDP, SA, 12M average"
"China, Household survey, Rural, Aggregate, Expenditure, CPI adjusted, SA, % of GDP, 12M average",p,"China, Household survey, Rural, Aggregate, Expenditure, CPI adjusted, % of GDP, SA, 12M average"
"China, Household survey, Urban, Aggregate, Expenditure, CPI adjusted, SA, % of GDP, 12M average",p,"China, Household survey, Urban, Aggregate, Expenditure, CPI adjusted, % of GDP, SA, 12M average"
"China, Household survey, National, Aggregate, Expenditure, CPI adjusted, SA, % of GDP, 12M average",p,"China, Household survey, National, Aggregate, Expenditure, CPI adjusted, % of GDP, SA, 12M average"
"China, Household survey, National, Aggregate, Expenditure, Goods, CPI adjusted, SA, % of GDP, 12M average",p,"China, Household survey, National, Aggregate, Expenditure, Goods, CPI adjusted, % of GDP, SA, 12M average"
"China, Household survey, National, Aggregate, Expenditure, Services, CPI adjusted, SA, % of GDP, 12M average",p,"China, Household survey, National, Aggregate, Expenditure, Services, CPI adjusted, % of GDP, SA, 12M average"
"China, Household survey, Rural and urban, Aggregate, Expenditure, CPI adjusted, SA, % of GDP, 12M average",p,"China, Household survey, Rural and urban, Aggregate, Expenditure, CPI adjusted, % of GDP, SA, 12M average"
"China, Household survey, Rural, Aggregate, Income, Disposable, Calculated SA, % QoQ, 12M average.1",p,"China, Household survey, Rural, Aggregate, Income, Disposable, Calculated % QoQ, SA, 12M average.1"
"China, Household survey, Urban, Aggregate, Income, Disposable, Calculated SA, % QoQ, 12M average.1",p,"China, Household survey, Urban, Aggregate, Income, Disposable, Calculated % QoQ, SA, 12M average.1"
"China, Household survey, National, Aggregate, Income, Disposable, Calculated SA, % QoQ, 12M average.1",p,"China, Household survey, National, Aggregate, Income, Disposable, Calculated % QoQ, SA, 12M average.1"
"China, Household survey, Rural and urban, Aggregate, Income, Disposable, Calculated SA, % QoQ, 12M average.1",p,"China, Household survey, Rural and urban, Aggregate, Income, Disposable, Calculated % QoQ, SA, 12M average.1"
"China, Household survey, Rural, Aggregate, Expenditure, Calculated SA, % QoQ, 12M average.1",p,"China, Household survey, Rural, Aggregate, Expenditure, Calculated % QoQ, SA, 12M average.1"
"China, Household survey, Urban, Aggregate, Expenditure, Calculated SA, % QoQ, 12M average.1",p,"China, Household survey, Urban, Aggregate, Expenditure, Calculated % QoQ, SA, 12M average.1"
"China, Household survey, National, Aggregate, Expenditure, Calculated SA, % QoQ, 12M average.1",p,"China, Household survey, National, Aggregate, Expenditure, Calculated % QoQ, SA, 12M average.1"
"China, Household survey, National, Aggregate, Expenditure, Goods, Calculated SA, % QoQ, 12M average.1",p,"China, Household survey, National, Aggregate, Expenditure, Goods, Calculated % QoQ, SA, 12M average.1"
"China, Household survey, National, Aggregate, Expenditure, Services, Calculated SA, % QoQ, 12M average.1",p,"China, Household survey, National, Aggregate, Expenditure, Services, Calculated % QoQ, SA, 12M average.1"
"China, Household survey, Rural and urban, Aggregate, Expenditure, Calculated SA, % QoQ, 12M average.1",p,"China, Household survey, Rural and urban, Aggregate, Expenditure, Calculated % QoQ, SA, 12M average.1"
"China, Household survey, Rural, Aggregate, Income, Disposable, CPI adjusted, Calculated SA, % QoQ, 12M average.1",p,"China, Household survey, Rural, Aggregate, Income, Disposable, CPI adjusted, Calculated % QoQ, SA, 12M average.1"
"China, Household survey, Urban, Aggregate, Income, Disposable, CPI adjusted, Calculated SA, % QoQ, 12M average.1",p,"China, Household survey, Urban, Aggregate, Income, Disposable, CPI adjusted, Calculated % QoQ, SA, 12M average.1"
"China, Household survey, National, Aggregate, Income, Disposable, CPI adjusted, Calculated SA, % QoQ, 12M average.1",p,"China, Household survey, National, Aggregate, Income, Disposable, CPI adjusted, Calculated % QoQ, SA, 12M average.1"
"China, Household survey, Rural and urban, Aggregate, Income, Disposable, CPI adjusted, Calculated SA, % QoQ, 12M average.1",p,"China, Household survey, Rural and urban, Aggregate, Income, Disposable, CPI adjusted, Calculated % QoQ, SA, 12M average.1"
"China, Household survey, Rural, Aggregate, Expenditure, CPI adjusted, Calculated SA, % QoQ, 12M average.1",p,"China, Household survey, Rural, Aggregate, Expenditure, CPI adjusted, Calculated % QoQ, SA, 12M average.1"
